NAME, PARENT, GRAPH_TYPE, GOD_ONLY, IS_TITLE, IS_PROFESSION, IS_HIDDEN, MONEY_REQUIRED, POINTS_REQUIRED, SKILLS_REQUIRED_COUNT, SKILLS_REQUIRED, PRECLUSION_SKILLS, XP_TYPE, XP_COST, XP_CAP, MISSIONS_REQUIRED, APPRENTICESHIPS_REQUIRED, STATS_REQUIRED, SPECIES_REQUIRED, JEDI_STATE_REQUIRED, SKILL_ABILITY, COMMANDS, SKILL_MODS, SCHEMATICS_GRANTED, SCHEMATICS_REVOKED, SEARCHABLE, ENDER
combat_brawler_2handmelee_02, combat_brawler_2handmelee_01, fourByFour, False, False, False, False, 2000, 3, 0, combat_brawler_2handmelee_01, , combat_meleespecialize_twohand, 5000, 30000, , 0, , , none, , private_brawler_2hand_2,melee2hHeadHit1,cert_sword_2h_katana, twohandmelee_speed=5,twohandmelee_accuracy=10,private_twohandmelee_combat_difficulty=100,center_of_being_duration_twohandmelee=2,twohandmelee_center_of_being_efficacy=10, , , True, 0
combat_brawler_2handmelee_03, combat_brawler_2handmelee_02, fourByFour, False, False, False, False, 3000, 4, 0, combat_brawler_2handmelee_02, , combat_meleespecialize_twohand, 15000, 140000, , 0, , , none, , private_brawler_2hand_3,melee2hSweep1,cert_axe_vibro, twohandmelee_speed=5,twohandmelee_accuracy=10,private_twohandmelee_combat_difficulty=100,twohandmelee_toughness=10,center_of_being_duration_twohandmelee=2,twohandmelee_center_of_being_efficacy=10, , , True, 0
combat_brawler_2handmelee_04, combat_brawler_2handmelee_03, fourByFour, False, True, False, False, 4000, 5, 0, combat_brawler_2handmelee_03, , combat_meleespecialize_twohand, 70000, 200000, , 0, , , none, , private_brawler_2hand_4,melee2hSpinAttack1,cert_sword_2h_cleaver, twohandmelee_speed=5,twohandmelee_accuracy=10,private_twohandmelee_combat_difficulty=100,twohandmelee_toughness=10,center_of_being_duration_twohandmelee=2,twohandmelee_center_of_being_efficacy=10, , , True, 0
combat_brawler_polearm_01, combat_brawler, fourByFour, False, False, False, False, 1000, 2, 0, combat_brawler_novice, , combat_meleespecialize_polearm, 1000, 10000, , 0, , , none, , private_brawler_polearm_1,polearmHit1,cert_lance_staff_wood_s2,cert_lance_staff_metal, polearm_speed=5,polearm_accuracy=10,private_polearm_combat_difficulty=100,center_of_being_duration_polearm=2,polearm_center_of_being_efficacy=10, , , True, 0
combat_brawler_polearm_02, combat_brawler_polearm_01, fourByFour, False, False, False, False, 2000, 3, 0, combat_brawler_polearm_01, , combat_meleespecialize_polearm, 5000, 30000, , 0, , , none, , private_brawler_polearm_2,polearmLegHit1,cert_lance_controllerfp, polearm_speed=5,polearm_accuracy=10,private_polearm_combat_difficulty=100,center_of_being_duration_polearm=2,polearm_center_of_being_efficacy=10, , , True, 0
combat_brawler_polearm_03, combat_brawler_polearm_02, fourByFour, False, False, False, False, 3000, 4, 0, combat_brawler_polearm_02, , combat_meleespecialize_polearm, 15000, 140000, , 0, , , none, , private_brawler_polearm_3,polearmStun1,cert_lance_vibro_axe, polearm_speed=5,polearm_accuracy=10,private_polearm_combat_difficulty=100,polearm_toughness=4,center_of_being_duration_polearm=2,polearm_center_of_being_efficacy=10, , , True, 0
combat_brawler_polearm_04, combat_brawler_polearm_03, fourByFour, False, True, False, False, 4000, 5, 0, combat_brawler_polearm_03, , combat_meleespecialize_polearm, 70000, 200000, , 0, , , none, , private_brawler_polearm_4,polearmSpinAttack1, polearm_speed=5,polearm_accuracy=10,private_polearm_combat_difficulty=100,polearm_toughness=4,center_of_being_duration_polearm=1,polearm_center_of_being_efficacy=5, , , True, 0
combat_marksman, combat, fourByFour, False, False, True, False, 0, 0, 0, , , , 0, 0, , 0, , , none, , , , , , True, 0
combat_marksman_novice, combat_marksman, fourByFour, False, True, False, False, 100, 15, 0, , , , 0, 0, , 0, , , none, , private_marksman_novice,pointBlankArea1,pointBlankSingle1,overChargeShot1,cert_rifle_dlt20,cert_pistol_d18,cert_carbine_dh17, pistol_accuracy=10,pistol_speed=5,rifle_accuracy=10,rifle_speed=5,carbine_speed=5,carbine_accuracy=10,private_rifle_combat_difficulty=100,private_carbine_combat_difficulty=100,private_pistol_combat_difficulty=100, , , True, 0
combat_marksman_master, combat_marksman, fourByFour, False, True, False, False, 5000, 6, 0, combat_marksman_rifle_04,combat_marksman_pistol_04,combat_marksman_carbine_04,combat_marksman_support_04, , , 0, 0, , 0, , , none, , private_marksman_master,overChargeShot2, pistol_accuracy=10,pistol_speed=5,rifle_accuracy=10,rifle_speed=5,carbine_speed=5,carbine_accuracy=10,ranged_defense=5,private_rifle_combat_difficulty=100,private_carbine_combat_difficulty=100,private_pistol_combat_difficulty=100, , , True, 0
combat_marksman_rifle_01, combat_marksman, fourByFour, False, False, False, False, 1000, 2, 0, combat_marksman_novice, , combat_rangedspecialize_rifle, 1000, 10000, , 0, , , none, , private_marksman_rifle_1,headShot1,cert_rifle_dlt20a,cert_rifle_tusken, rifle_accuracy=10,rifle_speed=5,private_rifle_combat_difficulty=100,rifle_concealment_chance=5, , , True, 0
combat_marksman_rifle_02, combat_marksman_rifle_01, fourByFour, False, False, False, False, 2000, 3, 0, combat_marksman_rifle_01, , combat_rangedspecialize_rifle, 5000, 30000, , 0, , , none, , private_marksman_rifle_2,takeCover,cert_rifle_sg82,cert_rifle_laser, rifle_accuracy=10,rifle_speed=5,private_rifle_combat_difficulty=100,rifle_concealment_chance=5, , , True, 0
combat_marksman_rifle_03, combat_marksman_rifle_02, fourByFour, False, False, False, False, 3000, 4, 0, combat_marksman_rifle_02, , combat_rangedspecialize_rifle, 15000, 140000, , 0, , , none, , private_marksman_rifle_3,headShot2,cert_rifle_spraystick, rifle_accuracy=10,rifle_speed=5,private_rifle_combat_difficulty=100,rifle_concealment_chance=5, , , True, 0
combat_marksman_rifle_04, combat_marksman_rifle_03, fourByFour, False, True, False, False, 4000, 5, 0, combat_marksman_rifle_03, , combat_rangedspecialize_rifle, 70000, 200000, , 0, , , none, , private_marksman_rifle_4,mindShot1,cert_rifle_jawa_ion,cert_rifle_e11, rifle_accuracy=10,rifle_speed=5,ranged_defense=2,private_rifle_combat_difficulty=100,rifle_concealment_chance=5, , , True, 0
combat_marksman_pistol_01, combat_marksman, fourByFour, False, False, False, False, 1000, 2, 0, combat_marksman_novice, , combat_rangedspecialize_pistol, 1000, 10000, , 0, , , none, , private_marksman_pistol_1,bodyShot1,cert_pistol_dl44,cert_pistol_dl44_metal, pistol_accuracy=10,pistol_speed=5,private_pistol_combat_difficulty=100, , , True, 0
combat_marksman_pistol_02, combat_marksman_pistol_01, fourByFour, False, False, False, False, 2000, 3, 0, combat_marksman_pistol_01, , combat_rangedspecialize_pistol, 5000, 30000, , 0, , , none, , private_marksman_pistol_2,rollShot,diveShot,kipUpShot,cert_pistol_scout_blaster,cert_pistol_dh17, pistol_accuracy=10,pistol_speed=5,private_pistol_combat_difficulty=100, , , True, 0
combat_marksman_pistol_03, combat_marksman_pistol_02, fourByFour, False, False, False, False, 3000, 4, 0, combat_marksman_pistol_02, , combat_rangedspecialize_pistol, 15000, 140000, , 0, , , none, , private_marksman_pistol_3,bodyShot2,cert_pistol_striker,cert_pistol_power5, pistol_accuracy=10,pistol_speed=5,private_pistol_combat_difficulty=100, , , True, 0
combat_marksman_pistol_04, combat_marksman_pistol_03, fourByFour, False, True, False, False, 4000, 5, 0, combat_marksman_pistol_03, , combat_rangedspecialize_pistol, 70000, 200000, , 0, , , none, , private_marksman_pistol_4,healthShot1,cert_pistol_srcombat,cert_pistol_tangle,cert_pistol_fwg5, pistol_accuracy=10,pistol_speed=5,ranged_defense=2,private_pistol_combat_difficulty=100, , , True, 0
combat_marksman_carbine_01, combat_marksman, fourByFour, False, False, False, False, 1000, 2, 0, combat_marksman_novice, , combat_rangedspecialize_carbine, 1000, 10000, , 0, , , none, , private_marksman_carbine_1,legShot1,cert_carbine_dh17_snubnose, carbine_speed=5,carbine_accuracy=10,private_carbine_combat_difficulty=100, , , True, 0
combat_marksman_carbine_02, combat_marksman_carbine_01, fourByFour, False, False, False, False, 2000, 3, 0, combat_marksman_carbine_01, , combat_rangedspecialize_carbine, 5000, 30000, , 0, , , none, , private_marksman_carbine_2,fullAutoSingle1,cert_carbine_e11, carbine_speed=5,carbine_accuracy=10,private_carbine_combat_difficulty=100, , , True, 0
combat_marksman_carbine_03, combat_marksman_carbine_02, fourByFour, False, False, False, False, 3000, 4, 0, combat_marksman_carbine_02, , combat_rangedspecialize_carbine, 15000, 140000, , 0, , , none, , private_marksman_carbine_3,legShot2,cert_carbine_laser, carbine_speed=5,carbine_accuracy=10,private_carbine_combat_difficulty=100, , , True, 0
combat_marksman_carbine_04, combat_marksman_carbine_03, fourByFour, False, True, False, False, 4000, 5, 0, combat_marksman_carbine_03, , combat_rangedspecialize_carbine, 70000, 200000, , 0, , , none, , private_marksman_carbine_4,actionShot1,cert_carbine_dxr6,cert_carbine_ee3, carbine_speed=5,carbine_accuracy=10,ranged_defense=2,private_carbine_combat_difficulty=100, , , True, 0
combat_marksman_support_01, combat_marksman, fourByFour, False, False, False, False, 1000, 2, 0, combat_marksman_novice, , combat_general, 300, 170000, , 0, , , none, , private_marksman_support_1,threatenShot,aim, ranged_defense=2,aim=10, , , True, 0
combat_marksman_support_02, combat_marksman_support_01, fourByFour, False, False, False, False, 2000, 3, 0, combat_marksman_support_01, , combat_general, 2250, 170000, , 0, , , none, , private_marksman_support_2,tumbleToProne,tumbleToKneeling,tumbleToStanding, melee_defense=2,aim=10, , , True, 0
combat_marksman_support_03, combat_marksman_support_02, fourByFour, False, False, False, False, 3000, 4, 0, combat_marksman_support_02, , combat_general, 6000, 170000, , 0, , , none, , private_marksman_support_3,warningShot, ranged_defense=2,aim=5, , , True, 0
combat_marksman_support_04, combat_marksman_support_03, fourByFour, False, True, False, False, 4000, 5, 0, combat_marksman_support_03, , combat_general, 22000, 170000, , 0, , , none, , private_marksman_support_4,suppressionFire1, alert=10,ranged_defense=2,aim=5, , , True, 0
combat_rifleman, combat, fourByFour, False, False, True, False, 0, 0, 0, , , , 0, 0, , 0, , , none, , , , , , True, 0
combat_rifleman_novice, combat_rifleman, fourByFour, False, True, False, False, 5000, 6, 0, combat_marksman_rifle_04, , combat_rangedspecialize_rifle, 125000, 350000, , 0, , , none, , private_rifle_novice,strafeShot1,cert_rifle_t21, rifle_accuracy=5,rifle_speed=5,private_rifle_combat_difficulty=100,block=10,rifle_concealment_chance=15, , , True, 0
combat_rifleman_master, combat_rifleman, fourByFour, False, True, False, False, 10000, 1, 0, combat_rifleman_accuracy_04,combat_rifleman_speed_04,combat_rifleman_ability_04,combat_rifleman_support_04, , , 0, 0, , 0, , , none, , private_rifle_master,strafeShot2,ranged_damage_mitigation_3, rifle_accuracy=40,rifle_speed=20,rifle_hit_while_moving=10,rifle_aim=40,ranged_defense=15,private_rifle_combat_difficulty=100,block=10,rifle_concealment_chance=5, , , True, 0
combat_rifleman_accuracy_01, combat_rifleman, fourByFour, False, False, False, False, 6000, 5, 0, combat_rifleman_novice, , combat_rangedspecialize_rifle, 175000, 500000, , 0, , , none, , private_rifle_accuracy_1,mindShot2, rifle_accuracy=10,rifle_aim=15,private_rifle_combat_difficulty=125,rifle_concealment_chance=15, , , True, 0
combat_rifleman_accuracy_02, combat_rifleman_accuracy_01, fourByFour, False, False, False, False, 7000, 4, 0, combat_rifleman_accuracy_01, , combat_rangedspecialize_rifle, 250000, 700000, , 0, , , none, , private_rifle_accuracy_2,headShot3, rifle_accuracy=15,rifle_aim=15,private_rifle_combat_difficulty=100,rifle_concealment_chance=15, , , True, 0
combat_rifleman_accuracy_03, combat_rifleman_accuracy_02, fourByFour, False, False, False, False, 8000, 3, 0, combat_rifleman_accuracy_02, , combat_rangedspecialize_rifle, 350000, 900000, , 0, , , none, , private_rifle_accuracy_3,surpriseShot, rifle_accuracy=20,rifle_aim=15,private_rifle_combat_difficulty=100,rifle_concealment_chance=15, , , True, 0
combat_rifleman_accuracy_04, combat_rifleman_accuracy_03, fourByFour, False, True, False, False, 9000, 2, 0, combat_rifleman_accuracy_03, , combat_rangedspecialize_rifle, 450000, 900000, , 0, , , none, , private_rifle_accuracy_4,sniperShot, rifle_accuracy=20,rifle_aim=15,private_rifle_combat_difficulty=125,rifle_concealment_chance=15, , , True, 0
combat_rifleman_speed_01, combat_rifleman, fourByFour, False, False, False, False, 6000, 5, 0, combat_rifleman_novice, , combat_rangedspecialize_rifle, 175000, 500000, , 0, , , none, , private_rifle_speed_1,concealShot,ranged_damage_mitigation_1, ranged_defense=10,take_cover=20,private_rifle_combat_difficulty=125, , , True, 0
combat_rifleman_speed_02, combat_rifleman_speed_01, fourByFour, False, False, False, False, 7000, 4, 0, combat_rifleman_speed_01, , combat_rangedspecialize_rifle, 250000, 700000, , 0, , , none, , private_rifle_speed_2, ranged_defense=10,take_cover=20,private_rifle_combat_difficulty=100, , , True, 0
combat_rifleman_speed_03, combat_rifleman_speed_02, fourByFour, False, False, False, False, 8000, 3, 0, combat_rifleman_speed_02, , combat_rangedspecialize_rifle, 350000, 900000, , 0, , , none, , private_rifle_speed_3,sneak,ranged_damage_mitigation_2, ranged_defense=10,take_cover=20,private_rifle_combat_difficulty=100, , , True, 0
combat_rifleman_speed_04, combat_rifleman_speed_03, fourByFour, False, True, False, False, 9000, 2, 0, combat_rifleman_speed_03, , combat_rangedspecialize_rifle, 450000, 900000, , 0, , , none, , private_rifle_speed_4, ranged_defense=10,take_cover=20,private_rifle_combat_difficulty=125, , , True, 0
combat_rifleman_ability_01, combat_rifleman, fourByFour, False, False, False, False, 6000, 5, 0, combat_rifleman_novice, , combat_rangedspecialize_rifle, 175000, 500000, , 0, , , none, , private_rifle_ability_1,flushingShot1, block=15,private_rifle_combat_difficulty=125, , , True, 0
combat_rifleman_ability_02, combat_rifleman_ability_01, fourByFour, False, False, False, False, 7000, 4, 0, combat_rifleman_ability_01, , combat_rangedspecialize_rifle, 250000, 700000, , 0, , , none, , private_rifle_ability_2,startleShot1, block=15,private_rifle_combat_difficulty=100, , , True, 0
combat_rifleman_ability_03, combat_rifleman_ability_02, fourByFour, False, False, False, False, 8000, 3, 0, combat_rifleman_ability_02, , combat_rangedspecialize_rifle, 350000, 900000, , 0, , , none, , private_rifle_ability_3,flushingShot2, block=15,posture_change_up_defense=30,stun_defense=10,blind_defense=10,dizzy_defense=10,private_rifle_combat_difficulty=100, , , True, 0
combat_rifleman_ability_04, combat_rifleman_ability_03, fourByFour, False, True, False, False, 9000, 2, 0, combat_rifleman_ability_03, , combat_rangedspecialize_rifle, 450000, 900000, , 0, , , none, , private_rifle_ability_4,startleShot2, block=15,ranged_defense=15,private_rifle_combat_difficulty=125, , , True, 0
combat_rifleman_support_01, combat_rifleman, fourByFour, False, False, False, False, 6000, 5, 0, combat_rifleman_novice, , combat_general, 60000, 170000, , 0, , , none, , private_rifle_support_1,flurryShot1, melee_defense=10,rifle_speed=10,private_rifle_combat_difficulty=125, , , True, 0
combat_rifleman_support_02, combat_rifleman_support_01, fourByFour, False, False, False, False, 7000, 4, 0, combat_rifleman_support_01, , combat_general, 85000, 240000, , 0, , , none, , private_rifle_support_2, melee_defense=10,rifle_speed=10,private_rifle_combat_difficulty=100, , , True, 0
combat_rifleman_support_03, combat_rifleman_support_02, fourByFour, False, False, False, False, 8000, 3, 0, combat_rifleman_support_02, , combat_general, 120000, 300000, , 0, , , none, , private_rifle_support_3,flurryShot2, melee_defense=10,rifle_speed=10,private_rifle_combat_difficulty=100, , , True, 0
combat_rifleman_support_04, combat_rifleman_support_03, fourByFour, False, True, False, False, 9000, 2, 0, combat_rifleman_support_03, , combat_general, 150000, 300000, , 0, , , none, , private_rifle_support_4, melee_defense=10,rifle_speed=10,private_rifle_combat_difficulty=125, , , True, 0
combat_pistol, combat, fourByFour, False, False, True, False, 0, 0, 0, , , , 0, 0, , 0, , , none, , , , , , True, 0
combat_pistol_novice, combat_pistol, fourByFour, False, True, False, False, 5000, 6, 0, combat_marksman_pistol_04, , combat_rangedspecialize_pistol, 125000, 350000, , 0, , , none, , private_pistol_novice,healthShot2,cert_pistol_dx2,cert_pistol_republic_blaster, pistol_accuracy=5,pistol_speed=5,private_pistol_combat_difficulty=100,dodge=10, , , True, 0
combat_pistol_master, combat_pistol, fourByFour, False, True, False, False, 10000, 1, 0, combat_pistol_accuracy_04,combat_pistol_speed_04,combat_pistol_ability_04,combat_pistol_support_04, , , 0, 0, , 0, , , none, , private_pistol_master,multiTargetPistolShot,disarmingShot2,ranged_damage_mitigation_3, pistol_accuracy=10,pistol_speed=20,pistol_hit_while_moving=10,pistol_aim=4,ranged_defense=5,melee_defense=5,private_pistol_combat_difficulty=100,dodge=25, , , True, 0
